,A_500,Dollar Index,cn_10y_rate,us_10y_rate,brent,Copper Futures Price,Gold Futures Price
2024-03-26,1508.8076195509047,104.29000091552734,2.3175,4.24,85.91,4.0085,1365.125283499252
2024-03-27,1485.5460237773425,104.3499984741211,2.2876,4.2,84.94,4.0175,1374.5373437738165
2024-03-28,1498.19143824032,104.55000305175781,2.3026,4.2,86.17,4.025,1391.35343557817
2024-03-29,1535.954556210956,105.0199966430664,2.2901,4.33,87.63,4.0115,1403.3381869375494
2024-04-01,1535.954556210956,105.0199966430664,2.3082,4.33,87.63,4.0665,1403.3381869375494
2024-04-02,1529.5220577026655,104.81999969482422,2.2927,4.36,87.63,4.089,1418.711218719338
2024-04-03,1524.7162848228893,104.25,2.2837,4.36,90.6,4.211,1439.6686783209339
2024-04-04,1509.47108551452,104.12000274658203,2.2937,4.31,90.32,4.266,1463.0733655085678
2024-04-05,1509.47108551452,104.30000305175781,2.2937,4.39,92.81,4.253,1463.0733655085678
2024-04-07,1509.47108551452,104.13999938964844,2.2937,4.42,91.73,4.288,1463.0733655085678
2024-04-08,1509.47108551452,104.13999938964844,2.2822,4.42,91.73,4.288,1463.0733655085678
2024-04-09,1511.4553133170832,104.1500015258789,2.2802,4.36,92.13,4.295,1470.477550229442
2024-04-10,1497.3606540003223,105.25,2.2972,4.55,91.57,4.289,1461.7557689847797
2024-04-11,1498.4520337336876,105.27999877929688,2.2928,4.56,91.49,4.2665,1477.5679996078309
2024-04-12,1487.8979162523028,106.04000091552734,2.2837,4.5,93.12,4.276,1478.4463972903561
2024-04-15,1514.5875404866674,106.20999908447266,2.2798,4.63,90.84,4.3925,1484.4701771425114
2024-04-16,1490.8152791710884,106.26000213623047,2.2723,4.67,91.29,4.3205,1500.1569442667853
2024-04-17,1519.190063399472,105.94999694824219,2.2608,4.59,89.54,4.352,1488.1721929074058
2024-04-18,1519.5272405768235,106.1500015258789,2.2537,4.64,88.34,4.4535,1494.8234434445321
2024-04-19,1508.6363088644569,106.1500015258789,2.254,4.62,87.96,4.514,1504.9256295579135
2024-04-22,1501.3998841475186,106.08000183105469,2.2435,4.62,87.3,4.4935,1463.387100851053
2024-04-23,1488.7722540566517,105.69000244140625,2.226,4.61,88.29,4.4495,1460.5634827686838
2024-04-24,1498.4999426544737,105.86000061035156,2.2727,4.65,89.02,4.4765,1458.5556072149936
2024-04-25,1501.1062605345185,105.5999984741211,2.2612,4.7,88.1,4.5315,1461.881232483557
2024-04-26,1525.9212667699371,105.94000244140625,2.3084,4.67,89.95,4.569,1465.0185859084118
2024-04-28,1546.2313826659718,105.58000183105469,2.3244,4.63,88.44,4.6765,1471.6696832544526
2024-04-29,1546.2313826659718,105.58000183105469,2.353,4.63,88.44,4.6765,1471.6696832544526
2024-04-30,1536.2391061647168,106.22000122070312,2.3028,4.69,88.23,4.5645,1437.7862662660211
2024-05-01,1561.3546319941581,105.76000213623047,2.3081,4.63,83.55,4.546,1456.7360035050121
2024-05-02,1561.3546319941581,105.30000305175781,2.3081,4.58,84.81,4.4845,1456.7360035050121
2024-05-03,1561.3546319941581,105.02999877929688,2.3081,4.5,83.6,4.557,1456.7360035050121
2024-05-06,1561.3546319941581,105.05000305175781,2.3081,4.49,82.69,4.615,1456.7360035050121
2024-05-07,1562.175253735807,105.41000366210938,2.2896,4.47,82.69,4.6055,1452.7200992065468
2024-05-08,1546.6560299183952,105.55000305175781,2.2955,4.48,82.44,4.5425,1451.7162380252444
2024-05-09,1564.9953470275418,105.2300033569336,2.3186,4.45,83.27,4.585,1463.324445697207
2024-05-10,1562.7712116746782,105.30999755859375,2.3122,4.5,83.39,4.6625,1485.4113831699678
2024-05-11,1558.4067815803264,105.22000122070312,2.3361,4.48,83.18,4.766,1465.834328437091
2024-05-13,1558.4067815803264,105.22000122070312,2.29,4.48,83.18,4.766,1465.834328437091
2024-05-14,1555.5151878537818,105.01000213623047,2.2938,4.45,81.0,4.895,1476.6894487342204
2024-05-15,1542.885743031067,104.3499984741211,2.302,4.36,79.98,4.9245,1498.8391945519122
2024-05-16,1546.4299143301387,104.45999908447266,2.3147,4.38,81.65,4.877,1493.3802302308818
2024-05-17,1563.5522722620415,104.44999694824219,2.3077,4.42,82.24,5.05,1513.58475564873
2024-05-20,1570.4261135557565,104.56999969482422,2.3105,4.44,81.91,5.079,1527.2008388743825
2024-05-21,1561.5157801822572,104.66000366210938,2.3141,4.41,81.22,5.106,1519.5457271559537
2024-05-22,1563.3286972983724,104.94000244140625,2.3123,4.43,79.9,4.8485,1499.1529298943979
2024-05-23,1542.108674853769,105.11000061035156,2.3063,4.47,79.25,4.7925,1465.1440494071887
2024-05-24,1525.3129686544996,104.72000122070312,2.3134,4.46,78.92,4.7535,1463.5753726947614
2024-05-26,1527.8583115444528,104.61000061035156,2.3084,4.54,81.34,4.7672,1477.818926605385
2024-05-27,1527.8583115444528,104.61000061035156,2.3084,4.54,81.34,4.8232,1477.818926605385
2024-05-28,1527.8583115444528,104.61000061035156,2.2994,4.54,81.34,4.855,1477.818926605385
2024-05-29,1531.1241029780474,105.0999984741211,2.2776,4.61,81.5,4.791,1468.469674675752
2024-05-30,1523.6325269632857,104.72000122070312,2.2826,4.55,81.42,4.6595,1470.1010065420253
2024-05-31,1518.098320719737,104.66999816894531,2.2926,4.51,79.41,4.6035,1457.5515928426062
2024-06-03,1520.693024315955,104.13999938964844,2.2853,4.41,76.45,4.6655,1472.422770629286
2024-06-04,1534.5749970601346,104.11000061035156,2.2854,4.33,75.33,4.5375,1459.1830778999647
2024-06-05,1524.1442813444112,104.2699966430664,2.2808,4.29,75.41,4.5865,1477.1288007665682
2024-06-06,1520.616442631971,104.0999984741211,2.2828,4.28,77.62,4.667,1487.2937952248806
2024-06-07,1512.5906095611688,104.88999938964844,2.2833,4.43,78.12,4.477,1446.4453923568371
2024-06-10,1502.7772656201228,105.1500015258789,2.2791,4.47,79.59,4.5395,1447.8886055704875
2024-06-11,1502.7772656201228,105.2300033569336,2.2791,4.39,80.15,4.4935,1447.8886055704875
2024-06-12,1504.4381082073787,104.6500015258789,2.276,4.31,80.52,4.555,1465.7715200921598
2024-06-13,1495.5687877736432,105.19999694824219,2.2678,4.24,81.44,4.472,1443.3080389319823
2024-06-14,1500.5153838448214,105.55000305175781,2.2558,4.2,81.49,4.4705,1462.8850936648591
2024-06-17,1499.8856718935783,105.31999969482422,2.2609,4.28,82.45,4.4275,1450.963150650411
2024-06-18,1504.7756483311,105.26000213623047,2.2537,4.22,84.79,4.447,1462.2576229798883
2024-06-19,1481.0269785295445,105.58999633789062,2.2429,4.25,85.64,4.5023,1476.9405289228598
2024-06-20,1481.0269785295445,105.58999633789062,2.2445,4.25,85.92,4.521,1476.9405289228598
2024-06-21,1478.8914020908614,105.80000305175781,2.2571,4.25,86.42,4.4265,1453.473033390295
2024-06-24,1466.3367242202823,105.47000122070312,2.2451,4.25,86.75,4.425,1462.006695982334
2024-06-25,1457.3450908599943,105.61000061035156,2.235,4.23,86.81,4.3655,1453.5986500801573
2024-06-26,1470.9628386471102,106.05000305175781,2.2225,4.32,85.76,4.3635,1442.6805682470115
2024-06-27,1455.252342092923,105.91000366210938,2.2081,4.29,87.0,4.3485,1458.5556072149936
2024-06-28,1460.2541060122792,105.87000274658203,2.2058,4.36,87.26,4.3915,1460.5634827686838
2024-07-01,1468.6486925945874,105.9000015258789,2.2486,4.48,86.57,4.418,1460.5008276148376
2024-07-02,1462.555548941866,105.72000122070312,2.2369,4.43,88.28,4.419,1457.6144011875374
2024-07-03,1458.096389845051,105.4000015258789,2.2426,4.36,88.25,4.5335,1480.7053530326857
2024-07-04,1446.531466724351,104.87999725341797,2.2502,4.28,88.34,4.561,1498.713731053135
2024-07-05,1446.531466724351,104.87999725341797,2.2754,4.28,88.66,4.652,1498.713731053135
2024-07-08,1432.0568025586267,105.01000213623047,2.2904,4.28,87.15,4.618,1477.818926605385
2024-07-09,1450.841817809633,105.12000274658203,2.2698,4.3,86.48,4.5775,1480.893624876394
2024-07-10,1446.6029671591607,105.05000305175781,2.2707,4.28,86.55,4.6085,1488.4859282498915
2024-07-11,1467.6015923183127,104.44000244140625,2.2648,4.2,86.49,4.5065,1515.3417042048657
2024-07-12,1468.5728368033426,104.08999633789062,2.2604,4.18,87.35,4.593,1514.7142335198946
2024-07-15,1466.1737613003352,104.19000244140625,2.2541,4.23,86.42,4.5265,1520.298661339702
2024-07-16,1475.217295991475,104.2699966430664,2.2613,4.17,86.6,4.4495,1545.0837533960548
2024-07-17,1472.5536325850346,103.75,2.2598,4.16,85.76,4.4085,1540.3150681049267
2024-07-18,1480.564947801053,104.16999816894531,2.2673,4.2,86.26,4.2795,1538.432656050014
2024-07-19,1486.0788290479045,104.4000015258789,2.2614,4.25,85.19,4.2365,1503.106025847932
2024-07-22,1478.2852816536415,104.30999755859375,2.2461,4.26,83.44,4.1975,1500.9098784505334
2024-07-23,1442.9517266810587,104.44999694824219,2.2322,4.25,82.2,4.1605,1508.8160703576016
2024-07-24,1432.2048846774205,104.38999938964844,2.2381,4.28,83.01,4.109,1514.275034678632
2024-07-25,1424.6897171486353,104.36000061035156,2.2168,4.27,82.58,4.1255,1475.748242706764
2024-07-26,1433.1264055098163,104.31999969482422,2.1944,4.2,81.35,4.124,1493.3802302308818
2024-07-29,1424.353991756762,104.55999755859375,2.1574,4.17,80.94,4.0845,1491.6860900196773
2024-07-30,1416.1492261257506,104.55000305175781,2.148,4.15,79.26,4.098,1509.0669973551558
2024-07-31,1450.8683128946134,104.0999984741211,2.1494,4.09,81.39,4.1875,1522.5576170820316
2024-08-01,1441.0241185121522,104.41999816894531,2.1297,3.99,81.37,4.095,1527.8911179042846
2024-08-02,1425.0969429753181,103.20999908447266,2.1277,3.8,78.35,4.115,1522.0556098958377
2024-08-05,1404.3324182245533,102.69000244140625,2.1376,3.78,77.51,4.0105,1506.9963134565348
2024-08-06,1408.0769359196408,102.97000122070312,2.1491,3.9,76.62,4.036,1499.0902747405516
2024-08-07,1407.441416826484,103.19999694824219,2.1414,3.96,78.26,3.9635,1499.968672423077
2024-08-08,1406.9732160097094,103.20999908447266,2.181,3.99,80.76,3.97,1519.8594624984394
2024-08-09,1401.471674939424,103.13999938964844,2.1986,3.94,81.07,4.002,1526.0715141943028
2024-08-12,1399.0718735436778,103.13999938964844,2.2508,3.9,83.06,4.075,1545.0837533960548
2024-08-13,1402.7267434854755,102.55999755859375,2.2255,3.85,82.51,4.056,1547.781907979647
2024-08-14,1390.1615401701783,102.56999969482422,2.1966,3.83,82.15,4.046,1530.6519276417228
2024-08-15,1403.4334000670724,102.9800033569336,2.205,3.92,83.09,4.153,1539.248398578693
2024-08-16,1403.5154259466005,102.45999908447266,2.1978,3.89,81.56,4.149,1567.7983147448717
2024-08-19,1407.6312377777808,101.88999938964844,2.1816,3.86,81.09,4.1885,1569.806190298562
2024-08-20,1395.4173665482494,101.44000244140625,2.171,3.82,78.85,4.168,1575.7671618057857
2024-08-21,1391.809316688129,101.04000091552734,2.167,3.79,78.77,4.197,1573.9474049047192
2024-08-22,1385.9771314751445,101.51000213623047,2.1582,3.86,78.8,4.1545,1555.4370196980758
2024-08-23,1391.2420315124555,100.72000122070312,2.1547,3.81,80.34,4.211,1573.9474049047192
2024-08-26,1391.0638248449857,100.8499984741211,2.1628,3.82,81.51,4.235,1579.782912913166
2024-08-27,1381.9317312396652,100.55000305175781,2.1903,3.83,81.51,4.2575,1578.7162433869323
2024-08-28,1375.8788746339685,101.08999633789062,2.1673,3.84,80.04,4.1725,1569.304183112368
2024-08-29,1377.6660225578428,101.33999633789062,2.1703,3.87,81.55,4.1985,1584.8026783929336
2024-08-30,1398.0225955891854,101.69999694824219,2.1704,3.91,80.2,4.189,1564.786424818794
2024-09-01,1379.436837895085,101.83000183105469,2.1457,3.84,77.82,4.2188,1562.3391972327563
2024-09-02,1379.436837895085,101.83000183105469,2.1457,3.84,77.82,4.1837,1562.3391972327563
2024-09-03,1379.436837895085,101.83000183105469,2.1432,3.84,76.46,4.0715,1562.3391972327563
2024-09-04,1370.9718397170761,101.36000061035156,2.1336,3.77,74.67,4.058,1564.5353446301547
2024-09-05,1374.110962867683,101.11000061035156,2.1338,3.73,74.47,4.1155,1575.829816959632
2024-09-06,1360.3081124320745,101.18000030517578,2.1388,3.72,72.82,4.0525,1564.598152975086
2024-09-09,1345.2168023844124,101.55000305175781,2.1267,3.7,72.37,4.123,1569.806190298562
2024-09-10,1346.8624012241455,101.62999725341797,2.1143,3.65,70.34,4.0765,1576.3946324907567
2024-09-11,1346.2395852539246,101.68000030517578,2.1044,3.65,70.31,4.12,1576.2691689919798
2024-09-12,1339.8618916474425,101.37000274658203,2.0998,3.68,73.81,4.172,1600.803180859693
2024-09-13,1332.3971736640308,101.11000061035156,2.0724,3.66,73.68,4.213,1619.690109753753
2024-09-14,1337.4646308762833,100.76000213623047,2.0425,3.63,73.96,4.2505,1613.0388592166266
2024-09-16,1337.4646308762833,100.76000213623047,2.0403,3.63,73.96,4.2505,1613.0388592166266
2024-09-17,1337.4646308762833,100.88999938964844,2.0403,3.65,74.55,4.2495,1613.0388592166266
2024-09-18,1337.4646308762833,100.5999984741211,2.0403,3.7,74.52,4.273,1613.0388592166266
2024-09-19,1348.8517102758826,100.61000061035156,2.045,3.73,75.93,4.321,1623.8941327048412
2024-09-20,1349.1319048732084,100.72000122070312,2.0431,3.73,75.96,4.316,1643.9103862789807
2024-09-23,1352.258687847249,100.91999816894531,2.0381,3.75,74.95,4.3195,1648.0517540762235
2024-09-24,1410.1094355893595,100.37000274658203,2.0728,3.74,75.29,4.462,1663.5502493567888
2024-09-25,1429.055599028465,100.91999816894531,2.0437,3.79,75.4,4.4605,1668.5700148365565
2024-09-26,1489.4676593007912,100.55999755859375,2.0787,3.79,73.06,4.61,1675.2839205275288
2024-09-27,1560.1474723688927,100.41999816894531,2.1714,3.75,71.63,4.5995,1659.2207629069233
2024-09-29,1700.3641803872492,100.77999877929688,2.2534,3.81,72.35,4.553,1654.0755339283785
2024-09-30,1700.3641803872492,100.77999877929688,2.1518,3.81,72.35,4.553,1654.0755339283785
2024-10-01,1807.943662012726,101.19000244140625,2.1928,3.74,75.3,4.589,1640.8358411990573
2024-10-02,1807.943662012726,101.68000030517578,2.1928,3.79,74.86,4.649,1640.8358411990573
2024-10-03,1807.943662012726,101.98999786376953,2.1928,3.85,77.57,4.553,1640.8358411990573
2024-10-04,1807.943662012726,102.5199966430664,2.1928,3.98,79.32,4.574,1640.8358411990573
2024-10-07,1807.943662012726,102.54000091552734,2.1928,4.03,81.74,4.5665,1640.8358411990573
2024-10-08,1807.943662012726,102.55000305175781,2.1928,4.04,78.19,4.4565,1640.8358411990573
2024-10-09,1680.782497854987,102.93000030517578,2.176,4.06,77.06,4.3995,1635.1886050343187
2024-10-10,1691.7039170623991,102.98999786376953,2.1441,4.09,79.45,4.4275,1644.3497383113288
2024-10-11,1639.237841659565,102.88999938964844,2.1392,4.08,80.27,4.4935,1667.566153655254
2024-10-12,1673.0205267948786,103.30000305175781,2.1441,4.03,78.47,4.406,1661.4169103043216
2024-10-14,1673.0205267948786,103.30000305175781,2.1368,4.03,78.47,4.406,1661.4169103043216
2024-10-15,1631.6489960177523,103.26000213623047,2.1254,4.03,73.68,4.3375,1669.9504197052756
2024-10-16,1620.5261415752161,103.58999633789062,2.1331,4.02,73.65,4.3675,1677.8566116123438
2024-10-17,1603.6981331490533,103.83000183105469,2.1084,4.09,74.37,4.325,1688.5236132568502
2024-10-18,1662.7749137276478,103.48999786376953,2.1209,4.08,72.75,4.3845,1702.7671671674739
2024-10-21,1674.7623064225536,104.01000213623047,2.1211,4.19,73.29,4.3595,1708.665483520852
2024-10-22,1685.8561251555225,104.08000183105469,2.1458,4.2,75.59,4.3805,1721.905023059088
2024-10-23,1692.874056157966,104.43000030517578,2.1559,4.24,74.68,4.3365,1703.2063660087365
2024-10-24,1673.4498923501067,104.05999755859375,2.1661,4.21,74.27,4.3515,1716.069515050641
2024-10-25,1689.847083435563,104.26000213623047,2.1539,4.25,75.62,4.3705,1719.834339160467
2024-10-28,1696.7093104454514,104.31999969482422,2.1617,4.28,71.87,4.3625,1721.0892805304088
2024-10-29,1679.9364698674665,104.27999877929688,2.1598,4.28,71.09,4.3605,1737.0897829971684
2024-10-30,1670.9978266771386,103.98999786376953,2.1597,4.29,73.21,4.36,1749.7020050415185
2024-10-31,1674.9212769324354,103.9800033569336,2.1476,4.28,73.25,4.3515,1718.2030072941936
2024-11-01,1668.6285127764381,104.27999877929688,2.1406,4.37,73.63,4.382,1718.3912791379018
2024-11-04,1693.2181293163399,103.88999938964844,2.1275,4.31,74.89,4.4375,1716.8226024254745
2024-11-05,1738.4267291127992,103.41999816894531,2.1106,4.26,76.98,4.481,1719.4579486641355
2024-11-06,1733.2950303931286,105.08999633789062,2.1234,4.42,76.52,4.2595,1673.8408605049638
2024-11-07,1776.0076480059,104.51000213623047,2.1115,4.31,75.73,4.44,1693.1668350492012
2024-11-08,1764.2402008109675,105.0,2.1067,4.3,74.04,4.3185,1686.3274658594519
2024-11-11,1783.4934168787481,105.54000091552734,2.092,4.43,72.19,4.243,1638.4514219579507
2024-11-12,1764.7853462580956,106.0199966430664,2.0729,4.43,72.56,4.154,1631.4237809244928
2024-11-13,1772.6228101630788,106.4800033569336,2.0876,4.44,72.86,4.102,1619.3763744112675
2024-11-14,1734.7656890827184,106.66999816894531,2.0808,4.43,73.39,4.105,1611.4701825041993
2024-11-15,1701.4512047641795,106.69000244140625,2.0948,4.43,73.45,4.076,1609.901505791772
2024-11-18,1687.037878534916,106.27999877929688,2.1117,4.42,74.35,4.1335,1638.0750314616191
2024-11-19,1703.2641218802946,106.20999908447266,2.0947,4.39,74.32,4.153,1648.4282977636399
2024-11-20,1711.597733472511,106.68000030517578,2.1025,4.41,74.33,4.164,1661.667837301876
2024-11-21,1711.9291035079493,106.97000122070312,2.0843,4.43,75.09,4.138,1676.664478587333
2024-11-22,1657.4134699560252,107.48999786376953,2.0832,4.41,76.1,4.102,1700.382747926367
2024-11-25,1649.499424367058,106.81999969482422,2.0682,4.27,74.27,4.1215,1641.965319070222
2024-11-26,1642.2840505395561,107.01000213623047,2.0657,4.3,74.56,4.075,1644.1614664676204
2024-11-27,1672.5940648106073,106.08000183105469,2.0553,4.25,73.91,4.117,1656.4597999784
2024-11-28,1676.9109489305422,105.73999786376953,2.0304,4.18,73.92,4.1225,1667.1896099678377
2024-11-29,1676.9109489305422,105.73999786376953,2.0206,4.18,74.16,4.1225,1667.1896099678377
2024-12-02,1694.6216429275544,106.44999694824219,1.981,4.19,72.81,4.1135,1653.3224465535452
2024-12-03,1693.8376787692341,106.37000274658203,1.9886,4.23,74.8,4.1845,1659.4716899044777
2024-12-04,1682.5740011352962,106.33999633789062,1.9612,4.19,74.68,4.183,1665.1817344141475
2024-12-05,1680.8162518673591,105.70999908447266,1.9462,4.17,73.78,4.1745,1648.1145624211545
2024-12-06,1703.788579384356,105.97000122070312,1.9539,4.15,73.78,4.1785,1655.644210640806
2024-12-09,1699.5025457058362,106.1500015258789,1.9168,4.2,73.73,4.258,1672.146567102674
2024-12-10,1711.6329392703617,106.4000015258789,1.8468,4.22,73.64,4.2535,1692.6649810540926
2024-12-11,1712.082629822287,106.70999908447266,1.8218,4.26,74.38,4.245,1715.3793892118242
2024-12-12,1727.4113067956628,106.95999908447266,1.8172,4.32,73.52,4.225,1686.3274658594519
2024-12-13,1687.681382448204,107.0,1.7771,4.4,74.89,4.177,1666.5621392828666
2024-12-16,1675.7854522384355,106.86000061035156,1.7215,4.39,74.3,4.1705,1663.6757128555662
2024-12-17,1675.703789305277,106.95999908447266,1.7237,4.4,73.16,4.125,1659.2834180607695
2024-12-18,1685.4115158527716,108.02999877929688,1.7564,4.5,74.57,4.1355,1654.326460925933
2024-12-19,1688.973834470323,108.41000366210938,1.7417,4.57,73.75,4.0555,1626.5294789435022
2024-12-20,1683.7862420097356,107.62000274658203,1.7018,4.52,73.19,4.079,1649.4321589449423
2024-12-23,1679.039629388203,108.04000091552734,1.7019,4.59,72.12,4.0635,1639.1417009878526
2024-12-24,1699.3954765268065,108.26000213623047,1.7166,4.59,73.5,4.089,1643.973194623912
2024-12-25,1700.3467589615086,108.12999725341797,1.7365,4.58,73.77,4.108,1655.769674139583
2024-12-26,1700.3467589615086,108.12999725341797,1.7122,4.58,73.77,4.108,1655.769674139583
2024-12-27,1698.1113722711877,108.0,1.6929,4.62,73.77,4.1005,1642.2162460677762
2024-12-30,1703.3915160560214,108.12999725341797,1.7128,4.55,74.24,4.093,1635.2514133792497
2024-12-31,1672.798403616688,108.48999786376953,1.6752,4.58,74.58,4.0265,1649.745894287428
